 , , OBJECT 1, , , , , , , OBJECT 2,,,,,,,,,,,,,,,,
0.699, ,1.35996,0.0699431,-0.571058,-0.34761,0,0, ,1.98955,0.290234,1.0711,0.147511,0,0,,,,,,,,,,,
0.7, ,1.35939,0.0695955,-0.571058,-0.34761,0,0, ,1.99062,0.290381,1.0711,0.147511,0,0,,,,,,,,,,,
0.701, ,1.35882,0.0692479,-0.571058,-0.34761,0,0, ,1.99169,0.290529,1.0711,0.147511,0,0,,,,,,,,,,,
0.702, ,1.35825,0.0689003,-0.571058,-0.34761,0,0, ,1.99276,0.290676,1.0711,0.147511,0,0,,,,,,,,,,,
0.703, ,1.35768,0.0685527,-0.571058,-0.34761,0,0, ,1.99384,0.290824,1.0711,0.147511,0,0,,,,,,,,,,,
0.704, ,1.35711,0.0682051,-0.571058,-0.34761,0,0, ,1.99491,0.290971,1.0711,0.147511,0,0,,,,,,,,,,,
0.705, ,1.35654,0.0678575,-0.571058,-0.34761,0,0, ,1.99598,0.291119,1.0711,0.147511,0,0,,,,,,,,,,,
0.706, ,1.35597,0.0675099,-0.571058,-0.34761,0,0, ,1.99705,0.291266,1.0711,0.147511,0,0,,,,,,,,,,,
0.707, ,1.35539,0.0671623,-0.571058,-0.34761,0,0, ,1.99812,0.291414,1.0711,0.147511,0,0,,,,,,,,,,,
0.708, ,1.35482,0.0668146,-0.571058,-0.34761,0,0, ,1.99919,0.291561,1.0711,0.147511,0,0,,,,,,,,,,,
0.709, ,1.35425,0.066467,-0.571058,-0.34761,0,0, ,2.00026,0.291709,1.0711,0.147511,0,0,,,,,,,,,,,
0.71, ,1.35368,0.0661194,-0.571058,-0.34761,0,0, ,2.00133,0.291856,1.0711,0.147511,0,0,,,,,,,,,,,
0.711, ,1.35311,0.0657718,-0.571058,-0.34761,0,0, ,2.0024,0.292004,1.0711,0.147511,0,0,,,,,,,,,,,
0.712, ,1.35254,0.0654242,-0.571058,-0.34761,0,0, ,2.00348,0.292151,1.0711,0.147511,0,0,,,,,,,,,,,
0.713, ,1.35197,0.0650766,-0.571058,-0.34761,0,0, ,2.00455,0.292299,1.0711,0.147511,0,0,,,,,,,,,,,
0.714, ,1.3514,0.064729,-0.571058,-0.34761,0,0, ,2.00562,0.292446,1.0711,0.147511,0,0,,,,,,,,,,,
0.715, ,1.35083,0.0643814,-0.571058,-0.34761,0,0, ,2.00669,0.292594,1.0711,0.147511,0,0,,,,,,,,,,,
0.716, ,1.35025,0.0640338,-0.571058,-0.34761,0,0, ,2.00776,0.292741,1.0711,0.147511,0,0,,,,,,,,,,,
0.717, ,1.34968,0.0636862,-0.571058,-0.34761,0,0, ,2.00883,0.292889,1.0711,0.147511,0,0,,,,,,,,,,,
0.718, ,1.34911,0.0633385,-0.571058,-0.34761,0,0, ,2.0099,0.293036,1.0711,0.147511,0,0,,,,,,,,,,,
0.719, ,1.34854,0.0629909,-0.571058,-0.34761,0,0, ,2.01097,0.293184,1.0711,0.147511,0,0,,,,,,,,,,,
0.72, ,1.34797,0.0626433,-0.571058,-0.34761,0,0, ,2.01204,0.293331,1.0711,0.147511,0,0,,,,,,,,,,,
0.721, ,1.3474,0.0622957,-0.571058,-0.34761,0,0, ,2.01312,0.293479,1.0711,0.147511,0,0,,,,,,,,,,,
0.722, ,1.34683,0.0619481,-0.571058,-0.34761,0,0, ,2.01419,0.293626,1.0711,0.147511,0,0,,,,,,,,,,,
0.723, ,1.34626,0.0616005,-0.571058,-0.34761,0,0, ,2.01526,0.293774,1.0711,0.147511,0,0,,,,,,,,,,,
0.724, ,1.34569,0.0612529,-0.571058,-0.34761,0,0, ,2.01633,0.293921,1.0711,0.147511,0,0,,,,,,,,,,,
0.725, ,1.34512,0.0609053,-0.571058,-0.34761,0,0, ,2.0174,0.294069,1.0711,0.147511,0,0,,,,,,,,,,,
0.726, ,1.34454,0.0605577,-0.571058,-0.34761,0,0, ,2.01847,0.294216,1.0711,0.147511,0,0,,,,,,,,,,,
0.727, ,1.34397,0.0602101,-0.571058,-0.34761,0,0, ,2.01954,0.294364,1.0711,0.147511,0,0,,,,,,,,,,,
0.728, ,1.3434,0.0598624,-0.571058,-0.34761,0,0, ,2.02061,0.294511,1.0711,0.147511,0,0,,,,,,,,,,,
0.729, ,1.34283,0.0595148,-0.571058,-0.34761,0,0, ,2.02168,0.294659,1.0711,0.147511,0,0,,,,,,,,,,,
0.73, ,1.34226,0.0591672,-0.571058,-0.34761,0,0, ,2.02275,0.294806,1.0711,0.147511,0,0,,,,,,,,,,,
0.731, ,1.34169,0.0588196,-0.571058,-0.34761,0,0, ,2.02383,0.294954,1.0711,0.147511,0,0,,,,,,,,,,,
0.732, ,1.34112,0.058472,-0.571058,-0.34761,0,0, ,2.0249,0.295101,1.0711,0.147511,0,0,,,,,,,,,,,
0.733, ,1.34055,0.0581244,-0.571058,-0.34761,0,0, ,2.02597,0.295249,1.0711,0.147511,0,0,,,,,,,,,,,
0.734, ,1.33998,0.0577768,-0.571058,-0.34761,0,0, ,2.02704,0.295396,1.0711,0.147511,0,0,,,,,,,,,,,
0.735, ,1.3394,0.0574292,-0.571058,-0.34761,0,0, ,2.02811,0.295544,1.0711,0.147511,0,0,,,,,,,,,,,
0.736, ,1.33883,0.0570816,-0.571058,-0.34761,0,0, ,2.02918,0.295691,1.0711,0.147511,0,0,,,,,,,,,,,
0.737, ,1.33826,0.056734,-0.571058,-0.34761,0,0, ,2.03025,0.295839,1.0711,0.147511,0,0,,,,,,,,,,,
0.738, ,1.33769,0.0563863,-0.571058,-0.34761,0,0, ,2.03132,0.295986,1.0711,0.147511,0,0,,,,,,,,,,,
0.739, ,1.33712,0.0560387,-0.571058,-0.34761,0,0, ,2.03239,0.296134,1.0711,0.147511,0,0,,,,,,,,,,,
0.74, ,1.33655,0.0556911,-0.571058,-0.34761,0,0, ,2.03347,0.296281,1.0711,0.147511,0,0,,,,,,,,,,,
0.741, ,1.33598,0.0553435,-0.571058,-0.34761,0,0, ,2.03454,0.296429,1.0711,0.147511,0,0,,,,,,,,,,,
0.742, ,1.33541,0.0549959,-0.571058,-0.34761,0,0, ,2.03561,0.296576,1.0711,0.147511,0,0,,,,,,,,,,,
0.743, ,1.33484,0.0546483,-0.571058,-0.34761,0,0, ,2.03668,0.296724,1.0711,0.147511,0,0,,,,,,,,,,,
0.744, ,1.33427,0.0543007,-0.571058,-0.34761,0,0, ,2.03775,0.296871,1.0711,0.147511,0,0,,,,,,,,,,,
0.745, ,1.33369,0.0539531,-0.571058,-0.34761,0,0, ,2.03882,0.297019,1.0711,0.147511,0,0,,,,,,,,,,,
0.746, ,1.33312,0.0536055,-0.571058,-0.34761,0,0, ,2.03989,0.297167,1.0711,0.147511,0,0,,,,,,,,,,,
0.747, ,1.33255,0.0532579,-0.571058,-0.34761,0,0, ,2.04096,0.297314,1.0711,0.147511,0,0,,,,,,,,,,,
0.748, ,1.33198,0.0529102,-0.571058,-0.34761,0,0, ,2.04203,0.297462,1.0711,0.147511,0,0,,,,,,,,,,,
0.749, ,1.33141,0.0525626,-0.571058,-0.34761,0,0, ,2.04311,0.297609,1.0711,0.147511,0,0,,,,,,,,,,,
0.75, ,1.33084,0.052215,-0.571058,-0.34761,0,0, ,2.04418,0.297757,1.0711,0.147511,0,0,,,,,,,,,,,
0.751, ,1.33027,0.0518674,-0.571058,-0.34761,0,0, ,2.04525,0.297904,1.0711,0.147511,0,0,,,,,,,,,,,
0.752, ,1.3297,0.0515198,-0.571058,-0.34761,0,0, ,2.04632,0.298052,1.0711,0.147511,0,0,,,,,,,,,,,
0.753, ,1.32913,0.0511722,-0.571058,-0.34761,0,0, ,2.04739,0.298199,1.0711,0.147511,0,0,,,,,,,,,,,
0.754, ,1.32855,0.0508246,-0.571058,-0.34761,0,0, ,2.04846,0.298347,1.0711,0.147511,0,0,,,,,,,,,,,
0.755, ,1.32798,0.050477,-0.571058,-0.34761,0,0, ,2.04953,0.298494,1.0711,0.147511,0,0,,,,,,,,,,,
0.756, ,1.32741,0.0501294,-0.571058,-0.34761,0,0, ,2.0506,0.298642,1.0711,0.147511,0,0,,,,,,,,,,,
0.757, ,1.32684,0.0497818,-0.571058,-0.34761,0,0, ,2.05167,0.298789,1.0711,0.147511,0,0,,,,,,,,,,,
0.758, ,1.32627,0.0494341,-0.571058,-0.34761,0,0, ,2.05275,0.298937,1.0711,0.147511,0,0,,,,,,,,,,,
0.759, ,1.3257,0.0490865,-0.571058,-0.34761,0,0, ,2.05382,0.299084,1.0711,0.147511,0,0,,,,,,,,,,,
0.76, ,1.32513,0.0487389,-0.571058,-0.34761,0,0, ,2.05489,0.299232,1.0711,0.147511,0,0,,,,,,,,,,,
0.761, ,1.32456,0.0483913,-0.571058,-0.34761,0,0, ,2.05596,0.299379,1.0711,0.147511,0,0,,,,,,,,,,,
0.762, ,1.32399,0.0480437,-0.571058,-0.34761,0,0, ,2.05703,0.299527,1.0711,0.147511,0,0,,,,,,,,,,,
0.763, ,1.32342,0.0476961,-0.571058,-0.34761,0,0, ,2.0581,0.299674,1.0711,0.147511,0,0,,,,,,,,,,,
0.764, ,1.32284,0.0473485,-0.571058,-0.34761,0,0, ,2.05917,0.299822,1.0711,0.147511,0,0,,,,,,,,,,,
0.765, ,1.32227,0.0470009,-0.571058,-0.34761,0,0, ,2.06024,0.299969,1.0711,0.147511,0,0,,,,,,,,,,,
0.766, ,1.3217,0.0466533,-0.571058,-0.34761,0,0, ,2.06131,0.300117,1.0711,0.147511,0,0,,,,,,,,,,,
0.767, ,1.32113,0.0463057,-0.571058,-0.34761,0,0, ,2.06239,0.300264,1.0711,0.147511,0,0,,,,,,,,,,,
0.768, ,1.32056,0.045958,-0.571058,-0.34761,0,0, ,2.06346,0.300412,1.0711,0.147511,0,0,,,,,,,,,,,
0.769, ,1.31999,0.0456104,-0.571058,-0.34761,0,0, ,2.06453,0.300559,1.0711,0.147511,0,0,,,,,,,,,,,
0.77, ,1.31942,0.0452628,-0.571058,-0.34761,0,0, ,2.0656,0.300707,1.0711,0.147511,0,0,,,,,,,,,,,
0.771, ,1.31885,0.0449152,-0.571058,-0.34761,0,0, ,2.06667,0.300854,1.0711,0.147511,0,0,,,,,,,,,,,
0.772, ,1.31828,0.0445676,-0.571058,-0.34761,0,0, ,2.06774,0.301002,1.0711,0.147511,0,0,,,,,,,,,,,
0.773, ,1.3177,0.04422,-0.571058,-0.34761,0,0, ,2.06881,0.301149,1.0711,0.147511,0,0,,,,,,,,,,,
0.774, ,1.31713,0.0438724,-0.571058,-0.34761,0,0, ,2.06988,0.301297,1.0711,0.147511,0,0,,,,,,,,,,,
0.775, ,1.31656,0.0435248,-0.571058,-0.34761,0,0, ,2.07095,0.301444,1.0711,0.147511,0,0,,,,,,,,,,,
0.776, ,1.31599,0.0431772,-0.571058,-0.34761,0,0, ,2.07203,0.301592,1.0711,0.147511,0,0,,,,,,,,,,,
0.777, ,1.31542,0.0428296,-0.571058,-0.34761,0,0, ,2.0731,0.301739,1.0711,0.147511,0,0,,,,,,,,,,,
0.778, ,1.31485,0.0424819,-0.571058,-0.34761,0,0, ,2.07417,0.301887,1.0711,0.147511,0,0,,,,,,,,,,,
0.779, ,1.31428,0.0421343,-0.571058,-0.34761,0,0, ,2.07524,0.302034,1.0711,0.147511,0,0,,,,,,,,,,,
0.78, ,1.31371,0.0417867,-0.571058,-0.34761,0,0, ,2.07631,0.302182,1.0711,0.147511,0,0,,,,,,,,,,,
0.781, ,1.31314,0.0414391,-0.571058,-0.34761,0,0, ,2.07738,0.302329,1.0711,0.147511,0,0,,,,,,,,,,,
0.782, ,1.31257,0.0410915,-0.571058,-0.34761,0,0, ,2.07845,0.302477,1.0711,0.147511,0,0,,,,,,,,,,,
0.783, ,1.31199,0.0407439,-0.571058,-0.34761,0,0, ,2.07952,0.302624,1.0711,0.147511,0,0,,,,,,,,,,,
0.784, ,1.31142,0.0403963,-0.571058,-0.34761,0,0, ,2.08059,0.302772,1.0711,0.147511,0,0,,,,,,,,,,,
0.785, ,1.31085,0.0400487,-0.571058,-0.34761,0,0, ,2.08167,0.302919,1.0711,0.147511,0,0,,,,,,,,,,,
0.786, ,1.31028,0.0397011,-0.571058,-0.34761,0,0, ,2.08274,0.303067,1.0711,0.147511,0,0,,,,,,,,,,,
0.787, ,1.30971,0.0393535,-0.571058,-0.34761,0,0, ,2.08381,0.303214,1.0711,0.147511,0,0,,,,,,,,,,,
0.788, ,1.30914,0.0390058,-0.571058,-0.34761,0,0, ,2.08488,0.303362,1.0711,0.147511,0,0,,,,,,,,,,,
0.789, ,1.30857,0.0386582,-0.571058,-0.34761,0,0, ,2.08595,0.303509,1.0711,0.147511,0,0,,,,,,,,,,,
0.79, ,1.308,0.0383106,-0.571058,-0.34761,0,0, ,2.08702,0.303657,1.0711,0.147511,0,0,,,,,,,,,,,
0.791, ,1.30743,0.037963,-0.571058,-0.34761,0,0, ,2.08809,0.303805,1.0711,0.147511,0,0,,,,,,,,,,,
0.792, ,1.30685,0.0376154,-0.571058,-0.34761,0,0, ,2.08916,0.303952,1.0711,0.147511,0,0,,,,,,,,,,,
0.793, ,1.30628,0.0372678,-0.571058,-0.34761,0,0, ,2.09023,0.3041,1.0711,0.147511,0,0,,,,,,,,,,,
0.794, ,1.30571,0.0369202,-0.571058,-0.34761,0,0, ,2.09131,0.304247,1.0711,0.147511,0,0,,,,,,,,,,,
0.795, ,1.30514,0.0365726,-0.571058,-0.34761,0,0, ,2.09238,0.304395,1.0711,0.147511,0,0,,,,,,,,,,,
0.796, ,1.30457,0.036225,-0.571058,-0.34761,0,0, ,2.09345,0.304542,1.0711,0.147511,0,0,,,,,,,,,,,
0.797, ,1.304,0.0358774,-0.571058,-0.34761,0,0, ,2.09452,0.30469,1.0711,0.147511,0,0,,,,,,,,,,,
0.798, ,1.30343,0.0355298,-0.571058,-0.34761,0,0, ,2.09559,0.304837,1.0711,0.147511,0,0,,,,,,,,,,,
0.799, ,1.30286,0.0351821,-0.571058,-0.34761,0,0, ,2.09666,0.304985,1.0711,0.147511,0,0,,,,,,,,,,,
0.8, ,1.30229,0.0348345,-0.571058,-0.34761,0,0, ,2.09773,0.305132,1.0711,0.147511,0,0,,,,,,,,,,,
0.801, ,1.30171,0.0344869,-0.571058,-0.34761,0,0, ,2.0988,0.30528,1.0711,0.147511,0,0,,,,,,,,,,,
0.802, ,1.30114,0.0341393,-0.571058,-0.34761,0,0, ,2.09987,0.305427,1.0711,0.147511,0,0,,,,,,,,,,,
0.803, ,1.30057,0.0337917,-0.571058,-0.34761,0,0, ,2.10095,0.305575,1.0711,0.147511,0,0,,,,,,,,,,,
0.804, ,1.3,0.0334441,-0.571058,-0.34761,0,0, ,2.10202,0.305722,1.0711,0.147511,0,0,,,,,,,,,,,
0.805, ,1.29943,0.0330965,-0.571058,-0.34761,0,0, ,2.10309,0.30587,1.0711,0.147511,0,0,,,,,,,,,,,
0.806, ,1.29886,0.0327489,-0.571058,-0.34761,0,0, ,2.10416,0.306017,1.0711,0.147511,0,0,,,,,,,,,,,
0.807, ,1.29829,0.0324013,-0.571058,-0.34761,0,0, ,2.10523,0.306165,1.0711,0.147511,0,0,,,,,,,,,,,
0.808, ,1.29772,0.0320537,-0.571058,-0.34761,0,0, ,2.1063,0.306312,1.0711,0.147511,0,0,,,,,,,,,,,
0.809, ,1.29715,0.031706,-0.571058,-0.34761,0,0, ,2.10737,0.30646,1.0711,0.147511,0,0,,,,,,,,,,,
0.81, ,1.29658,0.0313584,-0.571058,-0.34761,0,0, ,2.10844,0.306607,1.0711,0.147511,0,0,,,,,,,,,,,
0.811, ,1.296,0.0310108,-0.571058,-0.34761,0,0, ,2.10951,0.306755,1.0711,0.147511,0,0,,,,,,,,,,,
0.812, ,1.29543,0.0306632,-0.571058,-0.34761,0,0, ,2.11059,0.306902,1.0711,0.147511,0,0,,,,,,,,,,,
0.813, ,1.29486,0.0303156,-0.571058,-0.34761,0,0, ,2.11166,0.30705,1.0711,0.147511,0,0,,,,,,,,,,,
0.814, ,1.29429,0.029968,-0.571058,-0.34761,0,0, ,2.11273,0.307197,1.0711,0.147511,0,0,,,,,,,,,,,
0.815, ,1.29372,0.0296204,-0.571058,-0.34761,0,0, ,2.1138,0.307345,1.0711,0.147511,0,0,,,,,,,,,,,
0.816, ,1.29315,0.0292728,-0.571058,-0.34761,0,0, ,2.11487,0.307492,1.0711,0.147511,0,0,,,,,,,,,,,
0.817, ,1.29258,0.0289252,-0.571058,-0.34761,0,0, ,2.11594,0.30764,1.0711,0.147511,0,0,,,,,,,,,,,
0.818, ,1.29201,0.0285776,-0.571058,-0.34761,0,0, ,2.11701,0.307787,1.0711,0.147511,0,0,,,,,,,,,,,
0.819, ,1.29144,0.0282299,-0.571058,-0.34761,0,0, ,2.11808,0.307935,1.0711,0.147511,0,0,,,,,,,,,,,
0.82, ,1.29086,0.0278823,-0.571058,-0.34761,0,0, ,2.11915,0.308082,1.0711,0.147511,0,0,,,,,,,,,,,
0.821, ,1.29029,0.0275347,-0.571058,-0.34761,0,0, ,2.12022,0.30823,1.0711,0.147511,0,0,,,,,,,,,,,
0.822, ,1.28972,0.0271871,-0.571058,-0.34761,0,0, ,2.1213,0.308377,1.0711,0.147511,0,0,,,,,,,,,,,
0.823, ,1.28915,0.0268395,-0.571058,-0.34761,0,0, ,2.12237,0.308525,1.0711,0.147511,0,0,,,,,,,,,,,
0.824, ,1.28858,0.0264919,-0.571058,-0.34761,0,0, ,2.12344,0.308672,1.0711,0.147511,0,0,,,,,,,,,,,
0.825, ,1.28801,0.0261443,-0.571058,-0.34761,0,0, ,2.12451,0.30882,1.0711,0.147511,0,0,,,,,,,,,,,
0.826, ,1.28744,0.0257967,-0.571058,-0.34761,0,0, ,2.12558,0.308967,1.0711,0.147511,0,0,,,,,,,,,,,
0.827, ,1.28687,0.0254491,-0.571058,-0.34761,0,0, ,2.12665,0.309115,1.0711,0.147511,0,0,,,,,,,,,,,
0.828, ,1.2863,0.0251015,-0.571058,-0.34761,0,0, ,2.12772,0.309262,1.0711,0.147511,0,0,,,,,,,,,,,
0.829, ,1.28573,0.0247538,-0.571058,-0.34761,0,0, ,2.12879,0.30941,1.0711,0.147511,0,0,,,,,,,,,,,
0.83, ,1.28515,0.0244062,-0.571058,-0.34761,0,0, ,2.12986,0.309557,1.0711,0.147511,0,0,,,,,,,,,,,
0.831, ,1.28458,0.0240586,-0.571058,-0.34761,0,0, ,2.13094,0.309705,1.0711,0.147511,0,0,,,,,,,,,,,
0.832, ,1.28401,0.023711,-0.571058,-0.34761,0,0, ,2.13201,0.309852,1.0711,0.147511,0,0,,,,,,,,,,,
0.833, ,1.28344,0.0233634,-0.571058,-0.34761,0,0, ,2.13308,0.31,1.0711,0.147511,0,0,,,,,,,,,,,
0.834, ,1.28287,0.0230158,-0.571058,-0.34761,0,0, ,2.13415,0.310147,1.0711,0.147511,0,0,,,,,,,,,,,
0.835, ,1.2823,0.0226682,-0.571058,-0.34761,0,0, ,2.13522,0.310295,1.0711,0.147511,0,0,,,,,,,,,,,
0.836, ,1.28173,0.0223206,-0.571058,-0.34761,0,0, ,2.13629,0.310443,1.0711,0.147511,0,0,,,,,,,,,,,
0.837, ,1.28116,0.021973,-0.571058,-0.34761,0,0, ,2.13736,0.31059,1.0711,0.147511,0,0,,,,,,,,,,,
0.838, ,1.28059,0.0216254,-0.571058,-0.34761,0,0, ,2.13843,0.310738,1.0711,0.147511,0,0,,,,,,,,,,,
0.839, ,1.28001,0.0212777,-0.571058,-0.34761,0,0, ,2.1395,0.310885,1.0711,0.147511,0,0,,,,,,,,,,,
0.84, ,1.27944,0.0209301,-0.571058,-0.34761,0,0, ,2.14058,0.311033,1.0711,0.147511,0,0,,,,,,,,,,,
0.841, ,1.27887,0.0205825,-0.571058,-0.34761,0,0, ,2.14165,0.31118,1.0711,0.147511,0,0,,,,,,,,,,,
0.842, ,1.2783,0.0202349,-0.571058,-0.34761,0,0, ,2.14272,0.311328,1.0711,0.147511,0,0,,,,,,,,,,,
0.843, ,1.27773,0.0198873,-0.571058,-0.34761,0,0, ,2.14379,0.311475,1.0711,0.147511,0,0,,,,,,,,,,,
0.844, ,1.27716,0.0195397,-0.571058,-0.34761,0,0, ,2.14486,0.311623,1.0711,0.147511,0,0,,,,,,,,,,,
0.845, ,1.27659,0.0191921,-0.571058,-0.34761,0,0, ,2.14593,0.31177,1.0711,0.147511,0,0,,,,,,,,,,,
0.846, ,1.27602,0.0188445,-0.571058,-0.34761,0,0, ,2.147,0.311918,1.0711,0.147511,0,0,,,,,,,,,,,
0.847, ,1.27545,0.0184969,-0.571058,-0.34761,0,0, ,2.14807,0.312065,1.0711,0.147511,0,0,,,,,,,,,,,
0.848, ,1.27488,0.0181493,-0.571058,-0.34761,0,0, ,2.14914,0.312213,1.0711,0.147511,0,0,,,,,,,,,,,
0.849, ,1.2743,0.0178016,-0.571058,-0.34761,0,0, ,2.15022,0.31236,1.0711,0.147511,0,0,,,,,,,,,,,
